,title,author,day,genre,story,score,platform
1178,문아,팬마,완결,"스토리, 시대극","평범한 삶을 살려는 특별한 사람과 특별한 자신을 찾으려는 평범한 사람 신과 사람의 삶, 그리고 행복에 관한 이야기 고려남녀 인간갱생 정신의료 공상만화",9.95,네이버 웹툰
1179,올해의 벚꽃도 함께,박수봉,완결,"스토리, 로맨스",봄바람을 타고 벚꽃잎이 살랑살랑 날리면 기분 좋은 두근거림과 함께 생각나는 그녀. 1년 전 짝사랑에게 말하지 못한 한 마디,9.97,네이버 웹툰
1180,붉은 실,동비,완결,"스토리, 판타지",생명의 붉은 실을 두고 벌어지는 사건 그리고 거기에 휘말린 소년과 소녀의 이야기,9.94,네이버 웹툰
1181,영수의 봄,이윤희,완결,"스토리, 드라마",카메라를 들고 셋을 세었을 때 나는 사랑의 마법에 걸렸다?! 서울문화사 네이버가 함께하는 2014 만화 스카우트 당선작입니다.,9.96,네이버 웹툰
1182,여탕보고서,마일로,완결,"에피소드, 개그",금남의 공간 신비의 세계 여탕가본 자가 알려주는 그곳의 진실,9.95,네이버 웹툰
1183,MY OH,박카린,완결,"스토리, 드라마",전혀 다른 세 명의 음악 바보들로 오케스트라를 만들기 위한 프로젝트!이들과 함께 하는 신나는 캠퍼스 라이프!,9.96,네이버 웹툰
1184,알게뭐야,김재한,완결,"스토리, 드라마",뮤지션 김원준의 슈퍼스타 성장기,9.96,네이버 웹툰
1185,격투기특성화사립고교 극지고,허일,완결,"스토리, 액션",최고로 강한 학생이 전교 1등이다!극한지옥 격투기 특성화 사립 고등학교 극지고! 격투 능력자들의 절륜한 한판!,9.78,네이버 웹툰
1186,스튜디오 짭쪼롬,오묘,완결,"스토리, 로맨스","백수, 수험생, 방구석폐인, 외국인같은 한국인서로 다른 사람들이 모여 만드는 유쾌한 일상 시트콤!",9.97,네이버 웹툰
1187,오늘 밤은 어둠이 무서워요,김진,완결,"에피소드, 일상","뜻하지 않은 시기, 어쩌다 시작된 김진의 독립생활.그녀의 자취생활과 그녀의 연애 이야기.",9.96,네이버 웹툰
1188,송곳 1~3부,최규석,완결,"스토리, 드라마","어쨌든 나는 세상 모든 곳에서 누군가의 걸림돌이었다. 세상에 대한 날카로운 시선. 대한민국 원주민 , 습지생태보고서 , 울기엔 좀 애매한 의 최규석 작가가 선보이는 웹툰 신작.",9.96,네이버 웹툰
1189,파라다이스,황미나,완결,"스토리, 판타지",순정만화의 전설 황미나. 그녀의 명작 파라다이스 90년대를 대표하는 추억의 만화를 웹툰으로!,9.7,네이버 웹툰
1190,혈액형에 관한 간단한 고찰,박동선,완결,"에피소드, 일상","섬세하고 자유분방한, 우유부단 하면서 분석력 있는 서로 다른 혈액형들 사이에서 벌어지는 좌충우돌 유쾌한 에피소드.",9.89,네이버 웹툰
1191,사이드킥,신의철,완결,"스토리, 판타지",슈퍼히어로의 조수 사이드킥 진정한 영웅으로 성장해 나가는 그들의 스펙타클 액션 판타지!,9.93,네이버 웹툰
1192,퇴마전쟁,한(恨),완결,"스토리, 액션","100년의 봉인에서 깨어난 마왕, 마왕을 다시 봉인하기 위해 뭉친 퇴마사들의 악전고투!",9.84,네이버 웹툰
1193,2015 우주특집 단편,웹툰작가,완결,"옴니버스, 판타지",광활한 우주를 배경으로 펼쳐지는 무한한 상상력네이버 웹툰 작가들이 선보이는 스페이스 오페라,9.54,네이버 웹툰
1194,모두에게 완자가,완자,완결,"에피소드, 일상","아무도 눈치보지 않고 사랑할 수 있는 그날이 오기를! 사랑하며 살아가는 그녀들의 일상이야기 모두에게, 완자가",9.71,네이버 웹툰
1195,빙의,후렛샤 / 김홍태,완결,"스토리, 스릴러",귀신을 믿지 않는 퇴마사그리고 귀신을 보는 소녀,9.97,네이버 웹툰
1196,미선 임파서블,이수민,완결,"스토리, 드라마",최고의 비밀요원 임미선!그녀에게 주어진 황당한 임무. 평범한 교사 가 될 것!이제 그녀만의 학생지도가 시작된다.,9.92,네이버 웹툰
1197,뱀파이어,오세형,완결,"스토리, 판타지",공존 그들 은 처음부터 우리와 다른 꿈을 꾸고 있었다. 제어 할 수 없는 뱀파이어를 둘러싼 액션 드라마,9.95,네이버 웹툰
1198,싸귀2 : 퇴마록,임인스,완결,"스토리, 판타지",영혼들과 대화하는 소년 소녀의 두번째 이야기!,9.69,네이버 웹툰
1199,미결,꼬마비,완결,"스토리, 드라마","꼬마비 작가의 죽음 3부작 마지막 3부.등장인물 및 배경, 단체명이 실제와 아무런 관계가 없는만화가 1208 의 이야기.",9.87,네이버 웹툰
1200,리즌,이익수,완결,"스토리, 스릴러",믿는 자들과 믿지 않는 자들의생존을 위한 처절한 몸부림.,9.79,네이버 웹툰
1201,SM 플레이어,랑또,완결,"스토리, 개그","만화 주인공이 만화 주인공인 만화라고? 야! 오이 , 요리대마왕 , 악당의 사연 랑또 작가의 신작이라고?이 만화 대체 뭐지?",9.92,네이버 웹툰
1202,출격! 반보트,TGM / 린다,완결,"스토리, 판타지",거치형 로봇특공대 반보트! 우리의 반보트는 괴수들의 공격을 막을 수 있을 것인가.,9.91,네이버 웹툰
1203,아프니까 병원이다,고리타,완결,"에피소드, 일상","환자의 입장에서 그리는 병원에서의 일상 가끔은 슬프고, 또 가끔은 가슴뭉클한 진짜 병원 생활기",9.89,네이버 웹툰
1204,운빨로맨스,김달님,완결,"스토리, 로맨스",점 보는 여자 점보늬 그녀의 운빨을 위한 로맨스가 시작된다,9.96,네이버 웹툰
1205,미쳐 날뛰는 생활툰,Song,완결,"스토리, 일상",만화가가 되고 싶었던 나날가볍게 그려본 생활툰 하나에 격동하는 주변의 이야기,9.79,네이버 웹툰
1206,2014 루키 단편선-지옥...,웹툰작가,완결,"옴니버스, 드라마","전설적인 작가 이현세, 이두호가 직접 프로듀싱한신인 작가 단편선 네번째 시즌!",9.9,네이버 웹툰
1207,소년들은 무엇을 하고 있을까,컷부,완결,"에피소드, 개그",소년들 사이에서 벌어지는 다양한 이야기를 다룹니다.,9.41,네이버 웹툰
1208,모디파이,임달영 / 이수현,완결,"스토리, 드라마",최고가 될 수 있는가! 스피드의 모든 것을 건 . 레이서들의 국내 최초 본격 . 웹툰!,8.61,네이버 웹툰
1209,꽃가족,이상신 / 국중록,완결,"스토리, 개그",츄리닝의 이상신 국중록이 다시 뭉쳤다.얼굴에서 후광이 비치는 우월한 외모! 그들의 모든 것을 파헤친다!,9.92,네이버 웹툰
1210,버프소녀 오오라,김규삼,완결,"스토리, 개그","정글고 , 쌉니다 천리마마트 3작가의 스마트툰 신작!버프가 필요한 당신을 위하여.",9.91,네이버 웹툰
1211,"2014 네이버 웹툰, 왓...",웹툰작가,완결,"옴니버스, 일상",네이버 웹툰 10주년 기념!여름특집 리메이크 단편선.,9.69,네이버 웹툰
1212,시타를 위하여,하가,완결,"스토리, 드라마","운명이 바뀌게 되는 한 소녀와, 그녀를 구하고 싶었던 한 남자의 이야기.2013 대학만화 최강자전 8강 진출작",9.97,네이버 웹툰
1213,시간의 섬,이아,완결,"스토리, 판타지","신비한 섬, 각기 다른 14명의 인물들이 들려주는 따뜻한 이야기",9.8,네이버 웹툰
1214,킥,강냉이,완결,"스토리, 액션",태권도 쌩초보 홍석준의 무모한 태권도 수련. 폭풍의 전학생 강냉이 작가의 신작 웹툰.,7.75,네이버 웹툰
1215,역전! 야매요리,정다정,완결,"에피소드, 개그","그녀가 했으니 당신도 할 수 있다! 실패가 두렵지 않은 발칙한 요리 도전기, 포토툰으로 만나다.",9.83,네이버 웹툰
1216,레드카펫,임진국,완결,"스토리, 드라마","그린보이 임진국 작가의 신작 잔혹 스릴러,피로 물든 레드카펫.",9.91,네이버 웹툰
1217,어른스러운 철구,해다란,완결,"스토리, 드라마",어른스러운 초등학생 철구의 비밀?공상만화지만 비과학적인 어른스러운 철구 에서 함께 알아보아요,9.93,네이버 웹툰
1218,헬로 미스터 테디,아지,완결,"스토리, 개그",흑곰보다 험악한 인상을 가진 뒷 세계의 지배자 그에게는 은밀하고도 깜찍한 취미가 있다?! 2013 대학만화 최강자전 8강 진출작!,9.94,네이버 웹툰
1219,강시대소동,주동근,완결,"스토리, 스릴러",강시대소동 야영지에 강시가 나타났다! 찌질한 우리라도 막아야 한다!,9.74,네이버 웹툰
1220,섀도우,유느지 / 해진,완결,"스토리, 판타지","히어로와 빌런이 싸우고 간 뒷 이야기, 들어보셨나요? 안지운과 동료들의 그림자 속 이야기. 2013 대학만화 최강자전 8강 진출작!",9.96,네이버 웹툰
1221,은주의 방,노란구미,완결,"스토리, 드라마",세개의시간 노란구미 작가의 신작!백조 은주의 싱글 라이프 인테리어 이야기.,9.95,네이버 웹툰
1222,드래곤레시피,ELDO / 엽,완결,"스토리, 판타지",드래곤이 식재료로 전략한 시대! 상상 초월 드래곤 사냥의 막이 열린다! 본 작품은 2013 만화스카우트 선정 작품입니다.,9.33,네이버 웹툰
1223,투엔티스,김명현,완결,"스토리, 로맨스","카라멜 마끼아또 , 연애세포 김명현 작가 신작. 스무살, 그녀가 하고 싶은 것은?",9.94,네이버 웹툰
1224,피리부는 남자,박찬호 / 차용운,완결,"스토리, 스릴러","당신은 형사 지란과 함께 범인을 잡고 싶은가, 아니면 피리부는 남자와 함께 그의 살인을 지켜보고 싶은가.",9.95,네이버 웹툰
1225,기적! 우리에게 일어난 일들,태발,완결,"스토리, 드라마","1년 전 아빠를 잃은 가족, 그들에게 일어나는 기적같은 이야기. 초록인간 , 프로젝트 태발 작가의 신작 감동 드라마.",9.93,네이버 웹툰
1226,열무가 익어간다,박민경,완결,"스토리, 로맨스",파릇파릇 철없는 청년 차열무의 인생 성장기 오란씨100 박민경 작가의 신작.,9.93,네이버 웹툰
1227,아이들은 즐겁다,허5파6,완결,"스토리, 드라마",흐릿하지만 섬세했던 유년기담담한 아이들의 이야기.,9.95,네이버 웹툰
1228,너와 너 사이,오지혜,완결,"스토리, 드라마","소중했던 나날, 너와 함께 있었던 그 시간... 본 작품은 2013 만화스카우트 선정 작품입니다.",9.94,네이버 웹툰
1229,와라! 편의점,지강민,완결,"에피소드, 개그",우리 동네 편의점도 피해갈 수 없다!! 편의점에서 일어나는 여러가지 에피소드들을 그린 본격 버라이어티 편의점 만화!!,9.85,네이버 웹툰
1230,죄의 파편,이승찬,완결,"스토리, 스릴러","다섯 명의 사람, 다섯 개의 폭탄그리고 단 하나의 죄",9.95,네이버 웹툰
1231,실질객관영화,무적핑크,완결,"에피소드, 개그",10층에서 뛰어내렸는데 어떻게 살아있을 수 있지?정말 히어로는 무조건 이길 수 있을까?실질적이고 객관적인 시선에서 새로보는 영화이야기,9.73,네이버 웹툰
1232,우리의 이상한 여행,최경아,완결,"스토리, 로맨스","인생은 여행이야 이미 끝나버린 여행, 새롭게 시작되는 여행,다시 써나가는 여행,우리의 이상한 사랑 여행.",9.78,네이버 웹툰
1233,코끼리를 끌어안는 방법,백희정,완결,"스토리, 드라마",조금은 특별하고 서툰 만나고 부딪히며 아이들은 성장 해 간다. 심장이뛰다 백희정의 학원 휴먼판타지 신작,9.95,네이버 웹툰
1234,네가 없는 세상,시니 / 혀노,완결,"스토리, 드라마",죽음에 관하여 시니 혀노 작가 신작. 나 만 아는 세상.,9.95,네이버 웹툰
1235,판타지스케치 - 더 게임,엄재경 / 천범식,완결,"스토리, 판타지","퓨전 판타지, 게임 판타지, 중세 판타지스케치, 스케치, 스케치.. 판타지를 스케치해본다.",9.87,네이버 웹툰
1236,새와 같이,후은,완결,"스토리, 판타지",당신의 삶에서 가장 소중한 것은 무엇인가요? 별의 유언 후은 작가 신작,9.95,네이버 웹툰
1237,그녀는 흡!혈귀,정성완,완결,"스토리, 드라마","평범한 남자, 흡혈귀 여자를 만나다.그들의 달콤살벌한 로맨스가 지금 시작됩니다.",9.94,네이버 웹툰
1238,한국만화거장전,한국만화가협회,완결,"옴니버스, 일상","한국만화의 전설을 만나다오늘날 한국만화를 있게 한 거장들이 들려주는 새로운 이야기,이제 웹툰으로 만나보세요!",9.89,네이버 웹툰
1239,모던패밀리,외눈박이 / 시현,완결,"스토리, 개그",행복한 가정을 이루기 위해 고군분투하는 어느 수상한 가족 이야기.그들의 기상천외한 리얼 감성 코믹극!,9.94,네이버 웹툰
1240,닥터 프로스트 시즌 1~2,이종범,완결,"옴니버스, 드라마",당신의 마음을 읽는 천재 심리학자 닥터 프로스트.다양한 인간 군상의 마음의 질병을 파헤치는 그의 활약이 시작된다.,9.95,네이버 웹툰
1241,빵점동맹,마사토끼 / joana,완결,"스토리, 드라마",수능이라는 한 판 승부. 그 끝에서 우리를 기다리는것은 무엇일까?그 답을 알기위한 우리들의 동맹.,9.55,네이버 웹툰
1242,국립자유경제 고등학교 세실고,양혜석 / 타파리,완결,"스토리, 드라마",입학과 동시에 모든 학생에게 천만원의 입학금 이 지급되는 파격적인 조건. 그러나 잔고가 미달이면 퇴학을?! 먹고 살기 위한 고등학생들의 악전고투기!!,9.95,네이버 웹툰
1243,악플게임,미티,완결,"스토리, 드라마","우승상금 10억! 대한민국 최고의 악플러를 뽑는 대회가 펼쳐진다. 남기한 엘리트만들기 , 고삼이 집나갔다 미티 작가 신작!",9.84,네이버 웹툰
1244,한줌물망초,혜진양,완결,"스토리, 판타지","당신은, 전생을 믿으시나요?당신은, 나를 기억하고 있나요?전생을 믿지 않는 한 여자의 이야기, 한줌물망초",9.96,네이버 웹툰
1245,좀비를 위한 나라는 없다,모래인간,완결,"스토리, 판타지","좀비 백신이 만들어진 후, 치료된 사람들은 자신이 좀비였을 적의 기억때문에 괴로워한다.인간과 좀비 사이. 엔딩크레딧 그 이후의 이야기, 좀비를 위한 나라는 없다",9.94,네이버 웹툰
1246,그날의 생존자들,김선권,완결,"스토리, 스릴러","하룻밤 사이 전세계 대부분의 사람들이 목숨을 잃었다?!혼란에 빠진 생존자들에게 서서히 다가오는 또다른 공포. 수사9단 , 후유증 김선권 작가의 신작 재난 미스테리물",9.75,네이버 웹툰
1247,소나기야,와루,완결,"스토리, 드라마",시골마을 사람들과 함께 보내는 와루의 여름 이야기..,9.95,네이버 웹툰
1248,2013 루키 단편선-지옥...,웹툰작가,완결,"옴니버스, 드라마","전설적인 작가 이현세, 이두호가 직접 프로듀싱한7명의 신인 작가 단편선 세번째 시즌!",9.81,네이버 웹툰
